1.45109 -0.0302  0.25
1.46103  0.0897  0.25
1.46268  0.1752  0.25
1.46431  0.3291  0.25
1.46591  0.7052  0.25
1.47237  1.5431  0.25
1.47241  1.543   0.25
1.48394  2.1245   0.25
1.49385  2.4154   0.25
1.51208  2.621   0.25
1.53015  3.7838  0.33
1.54505  4.0577  0.33
1.54666  4.3313  0.33
1.55816  5.0666  0.5
1.56659  4.3147  0.35
1.63286  5.1882  0.35 
1.69588  5.566   0.35
1.76725  5.7388  0.35
1.84851  6.305   0.35
1.93486  6.2047  0.35
