1.39724  1.8682
1.40552  1.09194e-08
1.41379  3.926
1.42207  6.1191
1.43862  7.7437
1.47172  8.9892
1.5131  9.3953
1.53793  9.5848
1.58759  9.7202
1.65379  9.7473
1.71172  9.6931
1.76966  9.5848
1.83586  9.5036
1.89379  9.3953
1.94345  9.287
2.00138  9.1516
2.05931  9.0704
2.10069  8.9892
2.1669  8.9079
2.22483  8.8809
2.27448  8.7726
2.34069  8.7184
2.39862  8.6913
2.44828  8.6643
2.49793  8.6101
2.55586  8.6372
2.60552  8.6101
2.66345  8.6372
2.68828  8.556
2.75448  8.556
2.81241  8.6101
2.86207  8.6913
2.92  8.7184
2.98621  8.7184
3.04414  8.6643
3.10207  8.7184
3.16828  8.7184
3.23448  8.7184
3.29241  8.7455
3.4331  8.7726
3.44138  10.0659
3.45793  10.37
3.53241  10.9386
3.57379  11.1011
3.63172  11.2094
3.69793  11.2365
3.76414  11.2906
3.82207  11.3177
3.88828  11.3177
3.96276  11.3718
4.02897  11.3177
4.0869  11.3448
4.1531  11.3177
4.21103  11.3718
4.27724  11.3718
4.34345  11.3718
4.40966  11.3989
4.46759  11.426
4.53379  11.426
4.6  11.4531
4.66621  11.4801
4.73241  11.5072
4.79862  11.5343
4.86483  11.5343
4.92276  11.5614
4.95586  11.5614
5.02207  11.5884
5.08828  11.6155
5.14621  11.6426
5.21241  11.6697
5.27862  11.6968
5.34483  11.7238
5.40276  11.7509
5.46897  11.7509
5.53517  11.778
5.60138  11.8051
5.65931  11.8592
5.71724  11.9404
5.74207  12.13
5.7669  12.3195
5.82483  12.4278
5.89103  12.4278
5.95724  12.4007
6.02345  12.3736
6.08966  12.3736
6.15586  12.3736
6.22207  12.3736
6.28828  12.3736
6.34621  12.4007
6.41241  12.4007
6.47862  12.4007
6.54483  12.4278
6.61103  12.4007
6.67724  12.4007
6.74345  12.4007
6.80966  12.4007
6.87586  12.4007
